fips,year,wuiClass,variable,value
6079,1985,3,property value,1263189700
6079,1985,4,property value,2528716100
6079,1985,5,property value,2894884600
6079,1985,6,property value,7554826e3
6079,1985,7,property value,411952e5
6079,1985,total,property value,55568382600
6079,1995,1,property value,45969e3
6079,1995,2,property value,88722200
6079,1995,3,property value,125331e4
6079,1995,4,property value,1237501100
6079,1995,5,property value,3684746600
6079,1995,6,property value,8866596e3
6079,1995,7,property value,5292585e4
6079,1995,total,property value,68102694900
6079,2005,1,property value,45969e3
6079,2005,2,property value,92365200
6079,2005,3,property value,1264862e3
6079,2005,4,property value,1137193100
6079,2005,5,property value,3296809600
6079,2005,6,property value,11412875e3
6079,2005,7,property value,6211469e4
6079,2005,total,property value,79364763900
6079,2015,1,property value,45969e3
6079,2015,2,property value,99235200
6079,2015,3,property value,1324276e3
6079,2015,4,property value,1155662100
6079,2015,5,property value,3454789600
6079,2015,6,property value,10727695e3
6079,2015,7,property value,6850799e4
6079,2015,total,property value,85315616900
6079,2019,1,property value,45969e3
6079,2019,2,property value,99235200
6079,2019,3,property value,1325373e3
6079,2019,4,property value,1155662100
6079,2019,5,property value,3479729600
6079,2019,6,property value,10866365e3
6079,2019,7,property value,692067e5
6079,2019,total,property value,86179033900
6081,1975,1,property value,17082e3
6081,1975,2,property value,15411e4
6081,1975,3,property value,0
6081,1975,4,property value,64178e4
6081,1975,5,property value,159251e4
6081,1975,6,property value,122681e5
6081,1975,7,property value,4031132e5
6081,1975,total,property value,417786782e3
6081,1985,1,property value,17082e3
6081,1985,2,property value,15411e4
6081,1985,3,property value,0
6081,1985,4,property value,66468e4
6081,1985,5,property value,167663e4
6081,1985,6,property value,147152e5
6081,1985,7,property value,441042e6
6081,1985,total,property value,458269702e3
6081,1995,1,property value,17082e3
6081,1995,2,property value,15411e4
6081,1995,3,property value,0
6081,1995,4,property value,67597e4
6081,1995,5,property value,171974e4
6081,1995,6,property value,167776e5
6081,1995,7,property value,4750024e5
6081,1995,total,property value,494346902e3
6081,2005,1,property value,17082e3
6081,2005,2,property value,15411e4
6081,2005,3,property value,0
6081,2005,4,property value,71868e4
6081,2005,5,property value,175366e4
6081,2005,6,property value,53978e5
6081,2005,7,property value,5294752e5
6081,2005,total,property value,537516532e3
6081,2015,1,property value,17082e3
6081,2015,2,property value,15411e4
6081,2015,3,property value,0
6081,2015,4,property value,71868e4
6081,2015,5,property value,175498e4
6081,2015,6,property value,5504e6
6081,2015,7,property value,5611292e5
6081,2015,total,property value,569278052e3
6081,2019,1,property value,17082e3
6081,2019,2,property value,15411e4
6081,2019,3,property value,0
6081,2019,4,property value,71868e4
6081,2019,5,property value,175617e4
6081,2019,6,property value,55187e5
6081,2019,7,property value,5741652e5
6081,2019,total,property value,582329942e3
6083,1975,1,property value,22232890
6083,1975,2,property value,3649753643.7
6083,1975,3,property value,17723055815
6083,1975,4,property value,1430805e3
6083,1975,5,property value,1935833e4
6083,1975,6,property value,1990138e4
6083,1975,7,property value,802997e5
6083,1975,total,property value,142385257348.7
6083,1985,1,property value,22232890
6083,1985,2,property value,3649753643.7
6083,1985,3,property value,17738232815
6083,1985,4,property value,1133983e3
6083,1985,5,property value,1918487e4
6083,1985,6,property value,1717961e4
6083,1985,7,property value,947839e5
6083,1985,total,property value,153692582348.7
6083,1995,1,property value,22232890
6083,1995,2,property value,3649753643.7
6083,1995,3,property value,17918774815
6083,1995,4,property value,1205256e3
6083,1995,5,property value,1859663e4
6083,1995,6,property value,1348514e4
6083,1995,7,property value,1115436e5
6083,1995,total,property value,166421387348.7
6083,2005,1,property value,22232890
6083,2005,2,property value,3649753643.7
6083,2005,3,property value,17899790815
6083,2005,4,property value,1278381e3
6083,2005,5,property value,1871786e4
6083,2005,6,property value,1425789e4
6083,2005,7,property value,1213259e5
6083,2005,total,property value,177151808348.7
6083,2015,1,property value,22534890
6083,2015,2,property value,3649753643.7
6083,2015,3,property value,17926379815
6083,2015,4,property value,1312395e3
6083,2015,5,property value,183557e5
6083,2015,6,property value,1206144e4
6083,2015,7,property value,1321303e5
6083,2015,total,property value,185458503348.7
6083,2019,1,property value,72633290
6083,2019,2,property value,3649753643.7
6083,2019,3,property value,17926379815
6083,2019,4,property value,1315995e3
6083,2019,5,property value,183879e5
6083,2019,6,property value,1210362e4
6083,2019,7,property value,1331573e5
6083,2019,total,property value,186613581748.7
6085,1975,1,property value,0
6085,1975,2,property value,0
6085,1975,3,property value,1362702500
6085,1975,4,property value,1285136e3
6085,1975,5,property value,47272e4
6085,1975,6,property value,14512e6
6085,1975,7,property value,6736985e5
6085,1975,total,property value,691331058500
6085,1985,1,property value,0
6085,1985,2,property value,0
6085,1985,3,property value,1362702500
6085,1985,4,property value,1286025e3
6085,1985,5,property value,50042e4
6085,1985,6,property value,78381e5
6085,1985,7,property value,82231e7
6085,1985,total,property value,833297247500
6085,1995,1,property value,0
6085,1995,2,property value,0
6085,1995,3,property value,1362702500
6085,1995,4,property value,128853e4
6085,1995,5,property value,51222e4
6085,1995,6,property value,96333e5
6085,1995,7,property value,9336243e5
6085,1995,total,property value,946421052500
6085,2005,1,property value,0
6085,2005,2,property value,0
6085,2005,3,property value,1362702500
6085,2005,4,property value,1289607e3
6085,2005,5,property value,0
6085,2005,6,property value,84181e5
6085,2005,7,property value,10906212e5
6085,2005,total,property value,1101691609500
6085,2015,1,property value,0
6085,2015,2,property value,0
6085,2015,3,property value,1362702500
6085,2015,4,property value,1289758e3
6085,2015,5,property value,0
6085,2015,6,property value,90769e5
6085,2015,7,property value,14130297e5
6085,2015,total,property value,1424759060500
6085,2019,1,property value,0
6085,2019,2,property value,0
6085,2019,3,property value,1362702500
6085,2019,4,property value,1289758e3
6085,2019,5,property value,0
6085,2019,6,property value,92973e5
6085,2019,7,property value,14614229e5
6085,2019,total,property value,1473372660500
6087,1975,1,property value,0
6087,1975,2,property value,0
6087,1975,3,property value,59188e4
6087,1975,4,property value,2816e5
6087,1975,5,property value,0
6087,1975,6,property value,775341e4
6087,1975,7,property value,453062e5
6087,1975,total,property value,5393309e4
6087,1985,1,property value,0
6087,1985,2,property value,0
6087,1985,3,property value,0
6087,1985,4,property value,61339e4
6087,1985,5,property value,48262e4
6087,1985,6,property value,1101816e4
6087,1985,7,property value,581392e5
6087,1985,total,property value,7025337e4
6087,1995,1,property value,0
6087,1995,2,property value,0
6087,1995,3,property value,0
6087,1995,4,property value,61614e4
6087,1995,5,property value,52466e4
6087,1995,6,property value,139738e5
6087,1995,7,property value,663012e5
6087,1995,total,property value,814158e5
6087,2005,1,property value,0
6087,2005,2,property value,0
6087,2005,3,property value,0
6087,2005,4,property value,62362e4
6087,2005,5,property value,62876e4
6087,2005,6,property value,1549077e4
6087,2005,7,property value,722332e5
6087,2005,total,property value,8897635e4
6087,2015,1,property value,0
6087,2015,2,property value,0
6087,2015,3,property value,0
6087,2015,4,property value,6298e5
6087,2015,5,property value,70794e4
6087,2015,6,property value,1599835e4
6087,2015,7,property value,75685e6
6087,2015,total,property value,9302109e4
6087,2019,1,property value,0
6087,2019,2,property value,0
6087,2019,3,property value,0
6087,2019,4,property value,6298e5
6087,2019,5,property value,72997e4
6087,2019,6,property value,1605057e4
6087,2019,7,property value,759933e5
6087,2019,total,property value,9340364e4
6089,1975,1,property value,0
6089,1975,2,property value,535746817
6089,1975,3,property value,7288351226
6089,1975,4,property value,4961977500
6089,1975,5,property value,6827041e3
6089,1975,6,property value,13630475e3
6089,1975,7,property value,810582e4
6089,1975,total,property value,41349411543
6089,1985,1,property value,0
6089,1985,2,property value,535746817
6089,1985,3,property value,7265860856
6089,1985,4,property value,4943558e3
6089,1985,5,property value,6914786e3
6089,1985,6,property value,15060932e3
6089,1985,7,property value,99014e5
6089,1985,total,property value,44622283673
6089,1995,1,property value,0
6089,1995,2,property value,535746817
6089,1995,3,property value,7269051856
6089,1995,4,property value,4833781500
6089,1995,5,property value,7030248e3
6089,1995,6,property value,15607201e3
6089,1995,7,property value,134288e5
6089,1995,total,property value,48704829173
6089,2005,1,property value,0
6089,2005,2,property value,535746817
6089,2005,3,property value,7269051856
6089,2005,4,property value,4858465700
6089,2005,5,property value,7016195e3
6089,2005,6,property value,16601109e3
6089,2005,7,property value,156776e5
6089,2005,total,property value,51958168373
6089,2015,1,property value,0
6089,2015,2,property value,535746817
6089,2015,3,property value,3382023856
6089,2015,4,property value,8761423600
6089,2015,5,property value,7032221e3
6089,2015,6,property value,17151016e3
6089,2015,7,property value,16965e6
6089,2015,total,property value,53827431273
6089,2019,1,property value,0
6089,2019,2,property value,535746817
6089,2019,3,property value,3382023856
6089,2019,4,property value,8765459600
6089,2019,5,property value,6997924e3
6089,2019,6,property value,17222499e3
6089,2019,7,property value,170974e5
6089,2019,total,property value,54001053273
6091,1975,1,property value,774780
6091,1975,2,property value,1551400
6091,1975,3,property value,99631800
6091,1975,4,property value,146223e3
6091,1975,5,property value,414844e3
6091,1975,6,property value,49924e4
6091,1975,7,property value,0
6091,1975,total,property value,1162264980
6091,1985,1,property value,774780
6091,1985,2,property value,1551400
6091,1985,3,property value,99631800
6091,1985,4,property value,146585e3
6091,1985,5,property value,414844e3
6091,1985,6,property value,49924e4
6091,1985,7,property value,0
6091,1985,total,property value,1162626980
6091,1995,1,property value,774780
6091,1995,2,property value,1551400
6091,1995,3,property value,99631800
6091,1995,4,property value,147265e3
6091,1995,5,property value,414844e3
6091,1995,6,property value,49924e4
6091,1995,7,property value,0
6091,1995,total,property value,1163306980
6091,2005,1,property value,774780
6091,2005,2,property value,1551400
6091,2005,3,property value,99631800
6091,2005,4,property value,147265e3
6091,2005,5,property value,414844e3
6091,2005,6,property value,49924e4
6091,2005,7,property value,0
6091,2005,total,property value,1163306980
6091,2015,1,property value,774780
6091,2015,2,property value,1551400
6091,2015,3,property value,99631800
6091,2015,4,property value,147265e3
6091,2015,5,property value,414844e3
6091,2015,6,property value,49924e4
6091,2015,7,property value,0
6091,2015,total,property value,1163306980
6091,2019,1,property value,774780
6091,2019,2,property value,1551400
6091,2019,3,property value,99631800
6091,2019,4,property value,147265e3
6091,2019,5,property value,414844e3
6091,2019,6,property value,49924e4
6091,2019,7,property value,0
6091,2019,total,property value,1163306980
6093,1975,1,property value,10381374
6093,1975,2,property value,70332987.3
6093,1975,3,property value,648357778
6093,1975,4,property value,1063121800
6093,1975,5,property value,3682068200
6093,1975,6,property value,8818834e3
6093,1975,7,property value,112675e4
6093,1975,total,property value,15419846139.3
6093,1985,1,property value,10721274
6093,1985,2,property value,64783787.3
6093,1985,3,property value,650768718
6093,1985,4,property value,1105018600
6093,1985,5,property value,372363e4
6093,1985,6,property value,9225648e3
6093,1985,7,property value,125696e4
6093,1985,total,property value,16037530379.3
6093,1995,1,property value,10721274
6093,1995,2,property value,64783787.3
6093,1995,3,property value,654399758
6093,1995,4,property value,1121632e3
6093,1995,5,property value,34576e5
6093,1995,6,property value,9951187e3
6093,1995,7,property value,133445e4
6093,1995,total,property value,16594773819.3
6093,2005,1,property value,10721274
6093,2005,2,property value,66258587.3
6093,2005,3,property value,658749058
6093,2005,4,property value,1036129200
6093,2005,5,property value,3611619e3
6093,2005,6,property value,10242591e3
6093,2005,7,property value,143378e4
6093,2005,total,property value,17059848119.3
6093,2015,1,property value,10721274
6093,2015,2,property value,66920587.3
6093,2015,3,property value,649311158
6093,2015,4,property value,1030868600
6093,2015,5,property value,3670206e3
6093,2015,6,property value,10434242e3
6093,2015,7,property value,152521e4
6093,2015,total,property value,17387479619.3
6093,2019,1,property value,10721274
6093,2019,2,property value,66920587.3
6093,2019,3,property value,649884858
6093,2019,4,property value,1031818200
6093,2019,5,property value,3012672e3
6093,2019,6,property value,11120849e3
6093,2019,7,property value,153038e4
6093,2019,total,property value,17423245919.3
6095,1975,1,property value,0
6095,1975,2,property value,0
6095,1975,3,property value,94373e3
6095,1975,4,property value,947826e3
6095,1975,5,property value,205887e4
6095,1975,6,property value,127747e5
6095,1975,7,property value,289762e5
6095,1975,total,property value,44851969e3
6095,1985,1,property value,0
6095,1985,2,property value,0
6095,1985,3,property value,94373e3
6095,1985,4,property value,948386e3
6095,1985,5,property value,215753e4
6095,1985,6,property value,1183022e4
6095,1985,7,property value,460474e5
6095,1985,total,property value,61077909e3
6095,1995,1,property value,0
6095,1995,2,property value,0
6095,1995,3,property value,94373e3
6095,1995,4,property value,954038e3
6095,1995,5,property value,204449e4
6095,1995,6,property value,1284804e4
6095,1995,7,property value,583124e5
6095,1995,total,property value,74253341e3
6095,2005,1,property value,0
6095,2005,2,property value,0
6095,2005,3,property value,94373e3
6095,2005,4,property value,105655e4
6095,2005,5,property value,215601e4
6095,2005,6,property value,1276968e4
6095,2005,7,property value,689058e5
6095,2005,total,property value,84982413e3
6095,2015,1,property value,0
6095,2015,2,property value,0
6095,2015,3,property value,94373e3
6095,2015,4,property value,1093152e3
6095,2015,5,property value,223262e4
6095,2015,6,property value,1335655e4
6095,2015,7,property value,73559e6
6095,2015,total,property value,90335695e3
6095,2019,1,property value,0
6095,2019,2,property value,0
6095,2019,3,property value,94373e3
6095,2019,4,property value,1093152e3
6095,2019,5,property value,2241e6
6095,2019,6,property value,134904e5
6095,2019,7,property value,743564e5
6095,2019,total,property value,91275325e3
6097,1975,1,property value,647750
6097,1975,2,property value,179265e3
6097,1975,3,property value,1358739e3
6097,1975,4,property value,197416e4
6097,1975,5,property value,5429614e3
6097,1975,6,property value,1390509e4
6097,1975,7,property value,656204e5
6097,1975,total,property value,88467915750
6097,1985,1,property value,647750
6097,1985,2,property value,99424e3
6097,1985,3,property value,1273589e3
6097,1985,4,property value,216683e4
6097,1985,5,property value,552516e4
6097,1985,6,property value,1364426e4
6097,1985,7,property value,890696e5
6097,1985,total,property value,111779510750
6097,1995,1,property value,647750
6097,1995,2,property value,99424e3
6097,1995,3,property value,127569e4
6097,1995,4,property value,220755e4
6097,1995,5,property value,4149977e3
6097,1995,6,property value,1427412e4
6097,1995,7,property value,1167415e5
6097,1995,total,property value,138748908750
6097,2005,1,property value,647750
6097,2005,2,property value,99424e3
6097,2005,3,property value,1276436e3
6097,2005,4,property value,229101e4
6097,2005,5,property value,4334323e3
6097,2005,6,property value,1343517e4
6097,2005,7,property value,1371607e5
6097,2005,total,property value,158597710750
6097,2015,1,property value,647750
6097,2015,2,property value,99424e3
6097,2015,3,property value,1284517e3
6097,2015,4,property value,213364e4
6097,2015,5,property value,473308e4
6097,2015,6,property value,1427745e4
6097,2015,7,property value,1465193e5
6097,2015,total,property value,169048058750
6097,2019,1,property value,647750
6097,2019,2,property value,99424e3
6097,2019,3,property value,1284517e3
6097,2019,4,property value,213628e4
6097,2019,5,property value,475096e4
6097,2019,6,property value,1434409e4
6097,2019,7,property value,1473655e5
6097,2019,total,property value,169981418750
6099,1975,1,property value,0
6099,1975,2,property value,572947500
6099,1975,3,property value,816722e3
6099,1975,4,property value,208673e4
6099,1975,5,property value,398158e4
6099,1975,6,property value,1129724e4
6099,1975,7,property value,235725e5
6099,1975,total,property value,42327719500
6099,1985,1,property value,0
6099,1985,2,property value,573097500
6099,1985,3,property value,820584e3
6099,1985,4,property value,16607e5
6099,1985,5,property value,407976e4
6099,1985,6,property value,1140743e4
6099,1985,7,property value,325056e5
6099,1985,total,property value,51047171500
6099,1995,1,property value,0
6099,1995,2,property value,574327500
6099,1995,3,property value,484316e3
6099,1995,4,property value,205247e4
6099,1995,5,property value,418262e4
6099,1995,6,property value,1017449e4
6099,1995,7,property value,461647e5
6099,1995,total,property value,63632923500
6099,2005,1,property value,0
6099,2005,2,property value,591717500
6099,2005,3,property value,485162e3
6099,2005,4,property value,205758e4
6099,2005,5,property value,431079e4
6099,2005,6,property value,989639e4
6099,2005,7,property value,6037e7
6099,2005,total,property value,77711639500
6099,2015,1,property value,0
6099,2015,2,property value,591717500
6099,2015,3,property value,485977e3
6099,2015,4,property value,207424e4
6099,2015,5,property value,266139e4
6099,2015,6,property value,1063665e4
6099,2015,7,property value,692793e5
6099,2015,total,property value,85729274500
6099,2019,1,property value,0
6099,2019,2,property value,591717500
6099,2019,3,property value,485977e3
6099,2019,4,property value,207654e4
6099,2019,5,property value,266766e4
6099,2019,6,property value,1075879e4
6099,2019,7,property value,699614e5
6099,2019,total,property value,86542084500
6101,1975,1,property value,6365300
6101,1975,2,property value,0
6101,1975,3,property value,0
6101,1975,4,property value,630381e3
6101,1975,5,property value,1786758e3
6101,1975,6,property value,435665e4
6101,1975,7,property value,23452e5
6101,1975,total,property value,9125354300
6101,1985,1,property value,6365300
6101,1985,2,property value,0
6101,1985,3,property value,0
6101,1985,4,property value,635553e3
6101,1985,5,property value,1810922e3
6101,1985,6,property value,369524e4
6101,1985,7,property value,39689e5
6101,1985,total,property value,10116980300
6101,1995,1,property value,6365300
6101,1995,2,property value,0
6101,1995,3,property value,0
6101,1995,4,property value,647768e3
6101,1995,5,property value,1606323e3
6101,1995,6,property value,98043e4
6101,1995,7,property value,8242e6
6101,1995,total,property value,11482886300
6101,2005,1,property value,6365300
6101,2005,2,property value,0
6101,2005,3,property value,0
6101,2005,4,property value,652752e3
6101,2005,5,property value,1624843e3
6101,2005,6,property value,10061e5
6101,2005,7,property value,96094e5
6101,2005,total,property value,12899460300
6101,2015,1,property value,6365300
6101,2015,2,property value,0
6101,2015,3,property value,0
6101,2015,4,property value,658012e3
6101,2015,5,property value,1640549e3
6101,2015,6,property value,104228e4
6101,2015,7,property value,11277e6
6101,2015,total,property value,14624206300
6101,2019,1,property value,6365300
6101,2019,2,property value,0
6101,2019,3,property value,0
6101,2019,4,property value,658346e3
6101,2019,5,property value,1641279e3
6101,2019,6,property value,104311e4
6101,2019,7,property value,11577e6
6101,2019,total,property value,14926100300
6103,1975,1,property value,31568
6103,1975,2,property value,14489560
6103,1975,3,property value,1309446716
6103,1975,4,property value,1977096e3
6103,1975,5,property value,3758147e3
6103,1975,6,property value,3480468e3
6103,1975,7,property value,13169e5
6103,1975,total,property value,11856578844
6103,1985,1,property value,31568
6103,1985,2,property value,14489560
6103,1985,3,property value,1311304416
6103,1985,4,property value,1604797200
6103,1985,5,property value,420567e4
6103,1985,6,property value,409107e4
6103,1985,7,property value,16174e5
6103,1985,total,property value,12844762744
6103,1995,1,property value,31568
6103,1995,2,property value,14489560
6103,1995,3,property value,1036952206
6103,1995,4,property value,1866617200
6103,1995,5,property value,4299557e3
6103,1995,6,property value,478837e4
6103,1995,7,property value,19093e5
6103,1995,total,property value,13915317534
6103,2005,1,property value,31568
6103,2005,2,property value,14802460
6103,2005,3,property value,1046515206
6103,2005,4,property value,1875050400
6103,2005,5,property value,1353183e3
6103,2005,6,property value,849058e4
6103,2005,7,property value,21242e5
6103,2005,total,property value,14904362634
6103,2015,1,property value,31568
6103,2015,2,property value,14802460
6103,2015,3,property value,1058304206
6103,2015,4,property value,1903980200
6103,2015,5,property value,1381078e3
6103,2015,6,property value,918305e4
6103,2015,7,property value,22869e5
6103,2015,total,property value,15828146434
6103,2019,1,property value,31568
6103,2019,2,property value,14802460
6103,2019,3,property value,1058304206
6103,2019,4,property value,1904470200
6103,2019,5,property value,1382283e3
6103,2019,6,property value,920904e4
6103,2019,7,property value,23156e5
6103,2019,total,property value,15884531434
6105,1975,1,property value,132234880
6105,1975,2,property value,276898600
6105,1975,3,property value,154646800
6105,1975,4,property value,41658e4
6105,1975,5,property value,859741e3
6105,1975,6,property value,724566e3
6105,1975,7,property value,0
6105,1975,total,property value,2564667280
6105,1985,1,property value,133709480
6105,1985,2,property value,279393700
6105,1985,3,property value,143691e3
6105,1985,4,property value,420267e3
6105,1985,5,property value,904236e3
6105,1985,6,property value,9676e5
6105,1985,7,property value,0
6105,1985,total,property value,2848897180
6105,1995,1,property value,139154240
6105,1995,2,property value,282465800
6105,1995,3,property value,148067300
6105,1995,4,property value,440929e3
6105,1995,5,property value,686702e3
6105,1995,6,property value,1361705e3
6105,1995,7,property value,0
6105,1995,total,property value,3059023340
6105,2005,1,property value,142557620
6105,2005,2,property value,284234700
6105,2005,3,property value,152923300
6105,2005,4,property value,413608e3
6105,2005,5,property value,64336e4
6105,2005,6,property value,158994e4
6105,2005,7,property value,0
6105,2005,total,property value,3226623620
6105,2015,1,property value,148202320
6105,2015,2,property value,256430900
6105,2015,3,property value,170907300
6105,2015,4,property value,453089e3
6105,2015,5,property value,681692e3
6105,2015,6,property value,1735081e3
6105,2015,7,property value,0
6105,2015,total,property value,3445402520
6105,2019,1,property value,144342320
6105,2019,2,property value,26189e4
6105,2019,3,property value,175490300
6105,2019,4,property value,462696e3
6105,2019,5,property value,615159e3
6105,2019,6,property value,1868663e3
6105,2019,7,property value,0
6105,2019,total,property value,3528240620
6107,1975,1,property value,25538320
6107,1975,2,property value,89489200
6107,1975,3,property value,444043300
6107,1975,4,property value,939596500
6107,1975,5,property value,4983578e3
6107,1975,6,property value,23657934e3
6107,1975,7,property value,177558e5
6107,1975,total,property value,47895979320
6107,1985,1,property value,26299320
6107,1985,2,property value,911e5
6107,1985,3,property value,447140600
6107,1985,4,property value,945572e3
6107,1985,5,property value,5097694e3
6107,1985,6,property value,21737574e3
6107,1985,7,property value,250106e5
6107,1985,total,property value,53355979920
6107,1995,1,property value,26299320
6107,1995,2,property value,92348100
6107,1995,3,property value,415124400
6107,1995,4,property value,1020287800
6107,1995,5,property value,5030883e3
6107,1995,6,property value,21426417e3
6107,1995,7,property value,309255e5
6107,1995,total,property value,58936859620
6107,2005,1,property value,27047320
6107,2005,2,property value,92623100
6107,2005,3,property value,235812e3
6107,2005,4,property value,1217555700
6107,2005,5,property value,4589885e3
6107,2005,6,property value,21331945e3
6107,2005,7,property value,367424e5
6107,2005,total,property value,64237268120
6107,2015,1,property value,27047320
6107,2015,2,property value,93641100
6107,2015,3,property value,236657e3
6107,2015,4,property value,1230727100
6107,2015,5,property value,4633346e3
6107,2015,6,property value,21979683e3
6107,2015,7,property value,417336e5
6107,2015,total,property value,69934701520
6107,2019,1,property value,27047320
6107,2019,2,property value,93971100
6107,2019,3,property value,236657e3
6107,2019,4,property value,1231081500
6107,2019,5,property value,4635441e3
6107,2019,6,property value,22015617e3
6107,2019,7,property value,421398e5
6107,2019,total,property value,70379614920
6109,1975,1,property value,661620
6109,1975,2,property value,6711881
6109,1975,3,property value,44123948
6109,1975,4,property value,100845130
6109,1975,5,property value,315716200
6109,1975,6,property value,18157e5
6109,1975,7,property value,10399e5
6109,1975,total,property value,3323658779
6109,1985,1,property value,661620
6109,1985,2,property value,6711881
6109,1985,3,property value,22725848
6109,1985,4,property value,127884130
6109,1985,5,property value,305585400
6109,1985,6,property value,197632e4
6109,1985,7,property value,197462e4
6109,1985,total,property value,4414508879
6109,1995,1,property value,661620
6109,1995,2,property value,6711881
6109,1995,3,property value,19309048
6109,1995,4,property value,111079730
6109,1995,5,property value,381383700
6109,1995,6,property value,249584e4
6109,1995,7,property value,240743e4
6109,1995,total,property value,5422415979
6109,2005,1,property value,661620
6109,2005,2,property value,6711881
6109,2005,3,property value,20001648
6109,2005,4,property value,116551230
6109,2005,5,property value,350051700
6109,2005,6,property value,2214186e3
6109,2005,7,property value,33915e5
6109,2005,total,property value,6099664079
6109,2015,1,property value,661620
6109,2015,2,property value,6711881
6109,2015,3,property value,15235348
6109,2015,4,property value,128066030
6109,2015,5,property value,370778e3
6109,2015,6,property value,2424683e3
6109,2015,7,property value,358057e4
6109,2015,total,property value,6526705879
6109,2019,1,property value,661620
6109,2019,2,property value,6711881
6109,2019,3,property value,39031648
6109,2019,4,property value,128079130
6109,2019,5,property value,371877e3
6109,2019,6,property value,2427919e3
6109,2019,7,property value,359072e4
6109,2019,total,property value,6565000279
6111,1975,1,property value,0
6111,1975,2,property value,16674528
6111,1975,3,property value,184034865
6111,1975,4,property value,428117e3
6111,1975,5,property value,136759e4
6111,1975,6,property value,257093e5
6111,1975,7,property value,9734e7
6111,1975,total,property value,125045716393
6111,1985,1,property value,0
6111,1985,2,property value,16674528
6111,1985,3,property value,184034865
6111,1985,4,property value,157007e3
6111,1985,5,property value,140001e4
6111,1985,6,property value,1288107e4
6111,1985,7,property value,1437353e5
6111,1985,total,property value,158374096393
6111,1995,1,property value,0
6111,1995,2,property value,16674528
6111,1995,3,property value,184065665
6111,1995,4,property value,157007e3
6111,1995,5,property value,155124e4
6111,1995,6,property value,635276e4
6111,1995,7,property value,1850965e5
6111,1995,total,property value,193358247193
6111,2005,1,property value,0
6111,2005,2,property value,16674528
6111,2005,3,property value,184065665
6111,2005,4,property value,157007e3
6111,2005,5,property value,169975e4
6111,2005,6,property value,664198e4
6111,2005,7,property value,2164444e5
6111,2005,total,property value,225143877193
6111,2015,1,property value,0
6111,2015,2,property value,16674528
6111,2015,3,property value,184065665
6111,2015,4,property value,160017e3
6111,2015,5,property value,192029e4
6111,2015,6,property value,689286e4
6111,2015,7,property value,2309998e5
6111,2015,total,property value,240173707193
6111,2019,1,property value,0
6111,2019,2,property value,16674528
6111,2019,3,property value,184065665
6111,2019,4,property value,160017e3
6111,2019,5,property value,202111e4
6111,2019,6,property value,694348e4
6111,2019,7,property value,2339861e5
6111,2019,total,property value,243311447193
6113,1975,1,property value,280610800
6113,1975,2,property value,12953e3
6113,1975,3,property value,838225300
6113,1975,4,property value,49101e3
6113,1975,5,property value,81459e4
6113,1975,6,property value,32633e4
6113,1975,7,property value,0
6113,1975,total,property value,2321810100
6113,1985,1,property value,281518e3
6113,1985,2,property value,12953e3
6113,1985,3,property value,842297300
6113,1985,4,property value,49101e3
6113,1985,5,property value,53705e4
6113,1985,6,property value,69772e4
6113,1985,7,property value,0
6113,1985,total,property value,2420639300
6113,1995,1,property value,283258e3
6113,1995,2,property value,13751e3
6113,1995,3,property value,902096300
6113,1995,4,property value,50279e3
6113,1995,5,property value,58492e4
6113,1995,6,property value,76384e4
6113,1995,7,property value,0
6113,1995,total,property value,2598144300
6113,2005,1,property value,283258e3
6113,2005,2,property value,14119e3
6113,2005,3,property value,767201300
6113,2005,4,property value,189189e3
6113,2005,5,property value,2106e5
6113,2005,6,property value,123359e4
6113,2005,7,property value,0
6113,2005,total,property value,2697957300
6113,2015,1,property value,284245100
6113,2015,2,property value,14119e3
6113,2015,3,property value,775180300
6113,2015,4,property value,192259e3
6113,2015,5,property value,21933e4
6113,2015,6,property value,130328e4
6113,2015,7,property value,0
6113,2015,total,property value,2788413400
6113,2019,1,property value,284245100
6113,2019,2,property value,14119e3
6113,2019,3,property value,775180300
6113,2019,4,property value,192259e3
6113,2019,5,property value,22001e4
6113,2019,6,property value,131738e4
6113,2019,7,property value,0
6113,2019,total,property value,2803193400
6115,1975,1,property value,0
6115,1975,2,property value,0
6115,1975,3,property value,5749500
6115,1975,4,property value,61874e3
6115,1975,5,property value,303709e3
6115,1975,6,property value,2898857e3
6115,1975,7,property value,25906e5
6115,1975,total,property value,5860789500
6115,1985,1,property value,0
6115,1985,2,property value,0
6115,1985,3,property value,5749500
6115,1985,4,property value,65465e3
6115,1985,5,property value,235031e3
6115,1985,6,property value,3354372e3
6115,1985,7,property value,31768e5
6115,1985,total,property value,6837417500
6115,1995,1,property value,0
6115,1995,2,property value,0
6115,1995,3,property value,5749500
6115,1995,4,property value,70811e3
6115,1995,5,property value,70967e3
6115,1995,6,property value,389297e4
6115,1995,7,property value,3799e6
6115,1995,total,property value,7839497500
6115,2005,1,property value,0
6115,2005,2,property value,0
6115,2005,3,property value,5749500
6115,2005,4,property value,25443e3
6115,2005,5,property value,136577e3
6115,2005,6,property value,463388e4
6115,2005,7,property value,41894e5
6115,2005,total,property value,8991049500
6115,2015,1,property value,0
6115,2015,2,property value,0
6115,2015,3,property value,5749500
6115,2015,4,property value,25508e3
6115,2015,5,property value,151344e3
6115,2015,6,property value,321733e4
6115,2015,7,property value,63834e5
